"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"Actinobacteria",51.8761061946903,226,3.83697274970854,52,7,"null",-1
"Bacteroidetes/Chlorobi group",53.4159292035398,226,3.78000743965597,53,7,"null",-1
"Firmicutes",55.7610619469027,226,3.74705653080313,56,7,"null",-1
"Proteobacteria",55.0884955752212,226,3.78431270054892,55,7,"null",-1
"Actinobacteria",51.6858407079646,226,3.73850516190955,52,8,"null",-1
"Bacteroidetes/Chlorobi group",53.7212389380531,226,3.8212493902721,54,8,"null",-1
"Firmicutes",55.3761061946903,226,3.46219645982869,55.5,8,"null",-1
"Proteobacteria",54.7035398230088,226,3.60316969603252,55,8,"null",-1
"Actinobacteria",51.5840707964602,226,3.68956646346138,51.5,9,"null",-1
"Bacteroidetes/Chlorobi group",53.8362831858407,226,3.69681092467314,53.5,9,"null",-1
"Firmicutes",55.7300884955752,226,3.51917629139427,56,9,"null",-1
"Proteobacteria",55.0221238938053,226,3.63250105484788,55,9,"null",-1
"Actinobacteria",51.4469026548673,226,3.77468929220725,52,10,"null",-1
"Bacteroidetes/Chlorobi group",53.716814159292,226,3.84584977241395,54,10,"null",-1
"Firmicutes",55.3008849557522,226,3.56497768296512,55,10,"null",-1
"Proteobacteria",55.1371681415929,226,3.39067203277241,55,10,"null",-1
"Actinobacteria",51.3628318584071,226,3.8679582829019,51,1,"null",-1
"Bacteroidetes/Chlorobi group",53.4115044247788,226,3.55948191517035,53,1,"null",-1
"Firmicutes",56.6637168141593,226,3.36811353587739,57,1,"null",-1
"Proteobacteria",54.1548672566372,226,3.70559915444345,54,1,"null",-1
"Actinobacteria",51.2787610619469,226,3.86289359194049,51,2,"null",-1
"Bacteroidetes/Chlorobi group",53.2699115044248,226,3.85200403728304,53,2,"null",-1
"Firmicutes",56.9159292035398,226,3.36082176119489,57,2,"null",-1
"Proteobacteria",54.7610619469027,226,3.76480623384096,55,2,"null",-1
"Actinobacteria",51.4734513274336,226,3.99240429257837,51,3,"null",-1
"Bacteroidetes/Chlorobi group",53.4513274336283,226,3.67693386866462,54,3,"null",-1
"Firmicutes",56.7300884955752,226,3.39053283143264,57,3,"null",-1
"Proteobacteria",54.3407079646018,226,3.7752206627049,54,3,"null",-1
"Actinobacteria",51.4247787610619,226,3.74000667791326,52,4,"null",-1
"Bacteroidetes/Chlorobi group",53.7035398230088,226,3.7553737308565,54,4,"null",-1
"Firmicutes",56.8982300884956,226,3.47221305800167,57,4,"null",-1
"Proteobacteria",54.3407079646018,226,3.58190854571859,55,4,"null",-1
"Actinobacteria",51.5176991150442,226,3.73834734938066,52,5,"null",-1
"Bacteroidetes/Chlorobi group",53.3761061946903,226,3.65697566208978,53,5,"null",-1
"Firmicutes",57.0265486725664,226,3.20682654346048,57,5,"null",-1
"Proteobacteria",54.3274336283186,226,3.69490334349864,54,5,"null",-1
"Actinobacteria",51.2300884955752,226,3.75235357148911,51,6,"null",-1
"Bacteroidetes/Chlorobi group",52.8008849557522,226,3.59384648346392,53,6,"null",-1
"Firmicutes",56.7920353982301,226,3.50315772710331,57,6,"null",-1
"Proteobacteria",53.8407079646018,226,3.82521777839041,54,6,"null",-1
"Actinobacteria",51.287610619469,226,3.46686237251079,51,7,"null",-1
"Bacteroidetes/Chlorobi group",53.6017699115044,226,3.68067583892801,54,7,"null",-1
"Firmicutes",56.8628318584071,226,3.17822297491372,57,7,"null",-1
"Proteobacteria",54.4690265486726,226,3.49366613290121,55,7,"null",-1
"Actinobacteria",51.3672566371681,226,3.81955070022934,51,8,"null",-1
"Bacteroidetes/Chlorobi group",53.2610619469027,226,3.57621609161461,53,8,"null",-1
"Firmicutes",57.0398230088496,226,3.56317061862378,57,8,"null",-1
"Proteobacteria",54.6150442477876,226,3.76268748491614,55,8,"null",-1
"Actinobacteria",51.7920353982301,226,4.1447292707281,52,9,"null",-1
"Bacteroidetes/Chlorobi group",53.0530973451327,226,3.54110016291761,53,9,"null",-1
"Firmicutes",56.8274336283186,226,3.20157593937349,57,9,"null",-1
"Proteobacteria",53.9513274336283,226,3.7703313156921,54,9,"null",-1
"Actinobacteria",51.5176991150442,226,3.61996267846926,52,10,"null",-1
"Bacteroidetes/Chlorobi group",53.5088495575221,226,3.83810271467265,54,10,"null",-1
"Firmicutes",57.2035398230088,226,3.46835674708842,57.5,10,"null",-1
"Proteobacteria",53.8893805309735,226,3.34413882837443,54,10,"null",-1
"Actinobacteria",51.5442477876106,226,3.50875572888668,52,1,"null",-1
"Bacteroidetes/Chlorobi group",53.5752212389381,226,3.57349579166648,54,1,"null",-1
"Firmicutes",55.6592920353982,226,3.43107724368223,56,1,"null",-1
"Proteobacteria",54.8053097345133,226,3.42762219383032,55,1,"null",-1
"Actinobacteria",51.2964601769912,226,3.87076631410462,51,2,"null",-1
"Bacteroidetes/Chlorobi group",53.4646017699115,226,3.51771189153107,53.5,2,"null",-1
"Firmicutes",55.6592920353982,226,3.6749999163874,56,2,"null",-1
"Proteobacteria",55.2389380530973,226,3.62160022650071,55,2,"null",-1
"Actinobacteria",51.9513274336283,226,3.68930261508107,52,3,"null",-1
"Bacteroidetes/Chlorobi group",53.7389380530973,226,3.69600225176263,54,3,"null",-1
"Firmicutes",56.0929203539823,226,3.33003081238089,56,3,"null",-1
"Proteobacteria",55.5309734513274,226,3.4552910704475,56,3,"null",-1
"Actinobacteria",51.783185840708,226,3.92845805554783,52,4,"null",-1
"Bacteroidetes/Chlorobi group",53.1769911504425,226,3.74457851298665,54,4,"null",-1
"Firmicutes",55.5796460176991,226,3.48907270181979,56,4,"null",-1
"Proteobacteria",55.358407079646,226,3.55650829172451,55.5,4,"null",-1
"Actinobacteria",51.0663716814159,226,3.65999661492179,51,5,"null",-1
"Bacteroidetes/Chlorobi group",53.5619469026549,226,3.48943341046323,53,5,"null",-1
"Firmicutes",55.2256637168142,226,3.61570103879823,55,5,"null",-1
"Proteobacteria",54.9778761061947,226,3.75404337897803,55,5,"null",-1
"Actinobacteria",51.929203539823,226,3.71116469087965,52,6,"null",-1
"Bacteroidetes/Chlorobi group",53.6150442477876,226,3.72708336940266,53,6,"null",-1
"Firmicutes",56.1106194690265,226,3.27836986136188,56,6,"null",-1
"Proteobacteria",55.3230088495575,226,3.14354389820173,56,6,"null",-1
"Actinobacteria",51.8274336283186,226,3.77257348739523,52,7,"null",-1
"Bacteroidetes/Chlorobi group",53.858407079646,226,3.64140938926349,54,7,"null",-1
"Firmicutes",55.787610619469,226,3.61957966235769,56,7,"null",-1
"Proteobacteria",55.0929203539823,226,3.62525013547196,55,7,"null",-1
"Actinobacteria",51.7256637168142,226,4.05790923201837,51,8,"null",-1
"Bacteroidetes/Chlorobi group",53.6769911504425,226,3.41592372669356,54,8,"null",-1
"Firmicutes",55.7522123893805,226,3.75003638133778,56,8,"null",-1
"Proteobacteria",55.5,226,3.38919852865934,55,8,"null",-1
"Actinobacteria",51.216814159292,226,4.16566713674996,51,9,"null",-1
"Bacteroidetes/Chlorobi group",53.5265486725664,226,3.4527545898341,53,9,"null",-1
"Firmicutes",55.5796460176991,226,3.11631290090739,56,9,"null",-1
"Proteobacteria",55.1106194690265,226,3.72274361983162,55,9,"null",-1
"Actinobacteria",51.6814159292035,226,3.93562754950926,52,10,"null",-1
"Bacteroidetes/Chlorobi group",53.4159292035398,226,3.95805937570828,54,10,"null",-1
"Firmicutes",55.7743362831858,226,3.65360774543767,56,10,"null",-1
"Proteobacteria",54.9778761061947,226,3.4595371434347,55,10,"null",-1
"Actinobacteria",50.6106194690265,226,4.02863887313174,50,1,"null",-1
"Bacteroidetes/Chlorobi group",52.5884955752212,226,3.48885851341768,52.5,1,"null",-1
"Firmicutes",56.3495575221239,226,3.40286477724756,57,1,"null",-1
"Proteobacteria",56.9203539823009,226,3.62127440531425,57,1,"null",-1
"Actinobacteria",50.7654867256637,226,3.82190807288726,51,2,"null",-1
"Bacteroidetes/Chlorobi group",52.9513274336283,226,3.97350368861309,53,2,"null",-1
"Firmicutes",56.0663716814159,226,3.36254164767517,56,2,"null",-1
"Proteobacteria",56.5132743362832,226,3.52669828403669,57,2,"null",-1
"Actinobacteria",50.4159292035398,226,3.7858817583621,51,3,"null",-1
"Bacteroidetes/Chlorobi group",52.6548672566372,226,3.75533969229457,53,3,"null",-1
"Firmicutes",56.3982300884956,226,3.68429658115835,56,3,"null",-1
"Proteobacteria",56.4336283185841,226,3.4969856383137,57,3,"null",-1
"Actinobacteria",50.6371681415929,226,4.02781870253511,51,4,"null",-1
"Bacteroidetes/Chlorobi group",53.0442477876106,226,3.32235359822848,53,4,"null",-1
"Firmicutes",56.3141592920354,226,3.64459703016548,56,4,"null",-1
"Proteobacteria",56.8053097345133,226,3.63650236617463,57,4,"null",-1
"Actinobacteria",50.2654867256637,226,3.75118991282036,50,5,"null",-1
"Bacteroidetes/Chlorobi group",52.5530973451327,226,3.68652973335714,53,5,"null",-1
"Firmicutes",56.3008849557522,226,3.61695994080286,56,5,"null",-1
"Proteobacteria",56.4690265486726,226,3.32283893737516,57,5,"null",-1
"Actinobacteria",50.1991150442478,226,3.54779419609102,50,6,"null",-1
"Bacteroidetes/Chlorobi group",52.7212389380531,226,3.85944040451309,53,6,"null",-1
"Firmicutes",56.3982300884956,226,3.70714582756384,56,6,"null",-1
"Proteobacteria",56.5265486725664,226,3.52536252381044,57,6,"null",-1
"Actinobacteria",50.287610619469,226,3.81476972349112,50,7,"null",-1
"Bacteroidetes/Chlorobi group",52.4469026548673,226,3.67808091981458,52,7,"null",-1
"Firmicutes",56.2610619469027,226,3.26435111478376,56.5,7,"null",-1
"Proteobacteria",56.5663716814159,226,3.41727924575402,57,7,"null",-1
"Actinobacteria",50.2566371681416,226,3.81640613040756,50,8,"null",-1
"Bacteroidetes/Chlorobi group",53.0486725663717,226,4.25961114645191,53,8,"null",-1
"Firmicutes",56.5530973451327,226,3.74395087328786,57,8,"null",-1
"Proteobacteria",56.5575221238938,226,3.35178374560265,56,8,"null",-1
"Actinobacteria",50.5044247787611,226,3.85774578692516,50,9,"null",-1
"Bacteroidetes/Chlorobi group",52.6991150442478,226,3.94153936257219,53,9,"null",-1
"Firmicutes",56.1902654867257,226,3.26109632831305,56,9,"null",-1
"Proteobacteria",56.5221238938053,226,3.77028698025376,57,9,"null",-1
"Actinobacteria",50.0840707964602,226,3.64502867226477,50,10,"null",-1
"Bacteroidetes/Chlorobi group",52.6681415929204,226,3.71310628837248,53,10,"null",-1
"Firmicutes",56.1637168141593,226,3.26662753573577,56,10,"null",-1
"Proteobacteria",56.9247787610619,226,3.28073246492172,57,10,"null",-1
"Actinobacteria",52.4646017699115,226,3.60136814382737,53,1,"null",-1
"Bacteroidetes/Chlorobi group",52.1681415929204,226,3.66218551594477,52,1,"null",-1
"Firmicutes",55.3716814159292,226,3.55826347226468,56,1,"null",-1
"Proteobacteria",55.4247787610619,226,3.60692003973723,56,1,"null",-1
"Actinobacteria",52.6194690265487,226,4.20226094503274,53,2,"null",-1
"Bacteroidetes/Chlorobi group",52.853982300885,226,3.8390863588615,53,2,"null",-1
"Firmicutes",55.6548672566372,226,3.48142987611425,55,2,"null",-1
"Proteobacteria",55.4955752212389,226,3.20450764130865,56,2,"null",-1
"Actinobacteria",52.4911504424779,226,3.90241082231937,53,3,"null",-1
"Bacteroidetes/Chlorobi group",52.2964601769912,226,3.97835095270032,53,3,"null",-1
"Firmicutes",55.6946902654867,226,3.47430800676341,56,3,"null",-1
"Proteobacteria",55.5840707964602,226,3.69317848945398,56,3,"null",-1
"Actinobacteria",52.3938053097345,226,3.96201482269572,52,4,"null",-1
"Bacteroidetes/Chlorobi group",52.3318584070796,226,3.75239811881476,53,4,"null",-1
"Firmicutes",55.8805309734513,226,3.81096332894872,56,4,"null",-1
"Proteobacteria",55.4823008849558,226,3.7252467202648,55,4,"null",-1
"Actinobacteria",52.3141592920354,226,3.56070822559875,52.5,5,"null",-1
"Bacteroidetes/Chlorobi group",52.3849557522124,226,3.65605060113142,52,5,"null",-1
"Firmicutes",55.7256637168142,226,3.73511335567535,56,5,"null",-1
"Proteobacteria",55.4955752212389,226,3.44899056100074,56,5,"null",-1
"Actinobacteria",52.5176991150442,226,3.7371582807974,53,6,"null",-1
"Bacteroidetes/Chlorobi group",52.4159292035398,226,3.53327210944898,53,6,"null",-1
"Firmicutes",55.9203539823009,226,3.45289982586709,56,6,"null",-1
"Proteobacteria",55.8274336283186,226,3.93405073203713,56,6,"null",-1
"Actinobacteria",52.1238938053097,226,3.79270116199894,52,7,"null",-1
"Bacteroidetes/Chlorobi group",52.070796460177,226,3.69556325981254,52,7,"null",-1
"Firmicutes",55.7300884955752,226,3.77626234860173,56,7,"null",-1
"Proteobacteria",55.4336283185841,226,3.55496799471685,56,7,"null",-1
"Actinobacteria",52.7699115044248,226,3.94181875575791,53,8,"null",-1
"Bacteroidetes/Chlorobi group",52.8362831858407,226,3.66056612371857,53,8,"null",-1
"Firmicutes",55.3805309734513,226,3.67893362344349,55.5,8,"null",-1
"Proteobacteria",55.8185840707965,226,3.70798654372643,56,8,"null",-1
"Actinobacteria",52.0486725663717,226,3.60152103779001,52,9,"null",-1
"Bacteroidetes/Chlorobi group",52.5530973451327,226,3.79348144518017,52,9,"null",-1
"Firmicutes",55.3982300884956,226,3.63450090844543,55,9,"null",-1
"Proteobacteria",54.9026548672566,226,3.2726872458643,55,9,"null",-1
"Actinobacteria",52.5796460176991,226,3.76714827108807,53,10,"null",-1
"Bacteroidetes/Chlorobi group",52.3495575221239,226,3.9762544942877,53,10,"null",-1
"Firmicutes",55.8008849557522,226,3.55780195751931,56,10,"null",-1
"Proteobacteria",55.1371681415929,226,3.7194669795016,55,10,"null",-1
"Actinobacteria",51.0398230088496,226,3.48880214586315,51,1,"null",-1
"Bacteroidetes/Chlorobi group",53.0044247787611,226,3.90839300606684,53,1,"null",-1
"Firmicutes",55.5840707964602,226,3.70279333288758,56,1,"null",-1
"Proteobacteria",55.6946902654867,226,3.52384488769399,56,1,"null",-1
"Actinobacteria",51.216814159292,226,4.20601479692789,52,2,"null",-1
"Bacteroidetes/Chlorobi group",53.6592920353982,226,3.87284878594307,54,2,"null",-1
"Firmicutes",55.5221238938053,226,3.52665367390863,56,2,"null",-1
"Proteobacteria",55.6681415929204,226,3.63813787501795,55.5,2,"null",-1
"Actinobacteria",51.3849557522124,226,3.88015397721821,52,3,"null",-1
"Bacteroidetes/Chlorobi group",53.3097345132743,226,3.34153563106066,53,3,"null",-1
"Firmicutes",56.070796460177,226,3.48767178414813,56,3,"null",-1
"Proteobacteria",55.8761061946903,226,3.47596891269268,56,3,"null",-1
"Actinobacteria",51.5619469026549,226,4.17060227111562,51.5,4,"null",-1
"Bacteroidetes/Chlorobi group",52.929203539823,226,3.72550802300821,53,4,"null",-1
"Firmicutes",55.6106194690265,226,3.67558582679117,56,4,"null",-1
"Proteobacteria",55.8318584070796,226,3.6573278766936,56,4,"null",-1
"Actinobacteria",51.5929203539823,226,4.10016187895409,52,5,"null",-1
"Bacteroidetes/Chlorobi group",53.0752212389381,226,3.71287324435047,53,5,"null",-1
"Firmicutes",55.5884955752212,226,3.3945905257863,56,5,"null",-1
"Proteobacteria",55.7079646017699,226,3.39196807094303,56,5,"null",-1
"Actinobacteria",51.3495575221239,226,3.90861439259616,52,6,"null",-1
"Bacteroidetes/Chlorobi group",53.0530973451327,226,3.59713641162177,53,6,"null",-1
"Firmicutes",55.5575221238938,226,3.47674957548275,55.5,6,"null",-1
"Proteobacteria",55.8495575221239,226,3.67507215696491,56,6,"null",-1
"Actinobacteria",51.6858407079646,226,3.78223607598908,52,7,"null",-1
"Bacteroidetes/Chlorobi group",53.5044247787611,226,3.450278942167,54,7,"null",-1
"Firmicutes",56.0840707964602,226,3.83168234293865,57,7,"null",-1
"Proteobacteria",55.9513274336283,226,3.58296252454735,56,7,"null",-1
"Actinobacteria",51.283185840708,226,3.81568465165366,51,8,"null",-1
"Bacteroidetes/Chlorobi group",53.0353982300885,226,3.70807935559295,53,8,"null",-1
"Firmicutes",55.712389380531,226,3.41780001348139,56,8,"null",-1
"Proteobacteria",55.8805309734513,226,3.21370283925511,56,8,"null",-1
"Actinobacteria",51.6858407079646,226,3.8991136829145,52,9,"null",-1
"Bacteroidetes/Chlorobi group",53.4867256637168,226,3.77857126261069,53,9,"null",-1
"Firmicutes",55.6858407079646,226,3.60166300494368,55,9,"null",-1
"Proteobacteria",55.358407079646,226,3.96650925544737,55.5,9,"null",-1
"Actinobacteria",51.2079646017699,226,3.97392929742888,51,10,"null",-1
"Bacteroidetes/Chlorobi group",53.1681415929204,226,3.64393597911137,53,10,"null",-1
"Firmicutes",55.7389380530973,226,3.5311926503553,56,10,"null",-1
"Proteobacteria",55.7477876106195,226,3.95340859613873,56,10,"null",-1
"Actinobacteria",51.0575221238938,226,3.57289313979543,51,1,"null",-1
"Bacteroidetes/Chlorobi group",53.3495575221239,226,3.77793885942658,53,1,"null",-1
"Firmicutes",55.9513274336283,226,3.44252142849453,56,1,"null",-1
"Proteobacteria",55.9203539823009,226,3.5116101857071,56,1,"null",-1
"Actinobacteria",51.0221238938053,226,3.66538728014803,51,2,"null",-1
"Bacteroidetes/Chlorobi group",53.5840707964602,226,3.97151113410235,53,2,"null",-1
"Firmicutes",55.4911504424779,226,3.56930264018988,56,2,"null",-1
"Proteobacteria",55.7743362831858,226,3.81079819602868,56,2,"null",-1
"Actinobacteria",50.5973451327434,226,3.70006510878429,51,3,"null",-1
"Bacteroidetes/Chlorobi group",53.2743362831858,226,3.63133960616463,54,3,"null",-1
"Firmicutes",55.7256637168142,226,3.38952054980083,56,3,"null",-1
"Proteobacteria",56.1150442477876,226,3.51315549806566,57,3,"null",-1
"Actinobacteria",51.0442477876106,226,3.92459907202076,51,4,"null",-1
"Bacteroidetes/Chlorobi group",53.1106194690265,226,3.40994266049826,53,4,"null",-1
"Firmicutes",55.6858407079646,226,3.73969380224013,56,4,"null",-1
"Proteobacteria",56.0132743362832,226,3.49027867527391,56,4,"null",-1
"Actinobacteria",50.9203539823009,226,4.07079919627115,51,5,"null",-1
"Bacteroidetes/Chlorobi group",53.2610619469027,226,3.70321022605627,53,5,"null",-1
"Firmicutes",55.6283185840708,226,3.72545523605248,56,5,"null",-1
"Proteobacteria",56.1681415929204,226,3.48941932098166,56,5,"null",-1
"Actinobacteria",51.4380530973451,226,3.79568921767419,51,6,"null",-1
"Bacteroidetes/Chlorobi group",53.7654867256637,226,3.97356307862641,54,6,"null",-1
"Firmicutes",55.5442477876106,226,3.56779267093435,56,6,"null",-1
"Proteobacteria",55.9115044247788,226,3.60877331482016,56,6,"null",-1
"Actinobacteria",51.0353982300885,226,3.83418356609145,51,7,"null",-1
"Bacteroidetes/Chlorobi group",53.5752212389381,226,3.52339560899744,53,7,"null",-1
"Firmicutes",55.6106194690265,226,3.50855114970669,56,7,"null",-1
"Proteobacteria",55.9557522123894,226,3.3780714564667,56,7,"null",-1
"Actinobacteria",50.6504424778761,226,3.66326202887973,51,8,"null",-1
"Bacteroidetes/Chlorobi group",53.4734513274336,226,3.75134980623396,53.5,8,"null",-1
"Firmicutes",55.5929203539823,226,3.6298446079788,56,8,"null",-1
"Proteobacteria",55.6637168141593,226,3.38522441591633,56,8,"null",-1
"Actinobacteria",51.2610619469027,226,3.76746147669326,51,9,"null",-1
"Bacteroidetes/Chlorobi group",53.287610619469,226,3.65531899184646,53,9,"null",-1
"Firmicutes",55.5221238938053,226,3.56176571725066,56,9,"null",-1
"Proteobacteria",55.9646017699115,226,3.50093118670466,56,9,"null",-1
