"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"ssRNA viruses",49.7613636363636,88,3.56223589279316,50,8,"null",-1
"dsDNA viruses, no RNA stage",57.9090909090909,88,3.16458987060121,58,9,"null",-1
"dsRNA viruses",52.125,88,3.52597096760138,52,9,"null",-1
"ssDNA viruses",56.2613636363636,88,3.51186598787929,56.5,9,"null",-1
"ssRNA viruses",49.2727272727273,88,3.67259898179569,49,9,"null",-1
"dsDNA viruses, no RNA stage",58.3863636363636,88,3.33711906235957,58,10,"null",-1
"dsRNA viruses",52.4772727272727,88,3.93620761743121,52,10,"null",-1
"ssDNA viruses",56.7613636363636,88,3.25539099539754,57,10,"null",-1
"ssRNA viruses",49.125,88,4.22040064557802,49,10,"null",-1
"dsDNA viruses, no RNA stage",57.4772727272727,88,3.45405732678526,57.5,1,"null",-1
"dsRNA viruses",51.7159090909091,88,4.32301742117985,52,1,"null",-1
"ssDNA viruses",55.9431818181818,88,3.3949182934845,56,1,"null",-1
"ssRNA viruses",50.9431818181818,88,3.51796033691107,51,1,"null",-1
"dsDNA viruses, no RNA stage",57.9545454545455,88,3.12170411356086,58,2,"null",-1
"dsRNA viruses",52.1363636363636,88,3.98324599966345,52,2,"null",-1
"ssDNA viruses",55.6136363636364,88,3.21072848890514,56,2,"null",-1
"ssRNA viruses",50.1704545454545,88,3.95149205315992,50,2,"null",-1
"dsDNA viruses, no RNA stage",57.4772727272727,88,3.4340327578863,57.5,3,"null",-1
"dsRNA viruses",52.5568181818182,88,3.81122948921155,52,3,"null",-1
"ssDNA viruses",55.5113636363636,88,3.55900773392764,55.5,3,"null",-1
"ssRNA viruses",51.125,88,3.51290723495217,51,3,"null",-1
"dsDNA viruses, no RNA stage",57.3181818181818,88,3.84033479905867,58,4,"null",-1
"dsRNA viruses",52.0340909090909,88,3.60219876542974,52,4,"null",-1
"ssDNA viruses",55.5795454545455,88,3.42647431448058,56,4,"null",-1
"ssRNA viruses",51.2613636363636,88,3.81314820962253,51,4,"null",-1
"dsDNA viruses, no RNA stage",56.9431818181818,88,3.44866442429381,57,5,"null",-1
"dsRNA viruses",51.5909090909091,88,3.65977313421739,52,5,"null",-1
"ssDNA viruses",55.7386363636364,88,3.42906548102326,56,5,"null",-1
"ssRNA viruses",50.9318181818182,88,3.54217757086988,51,5,"null",-1
"dsDNA viruses, no RNA stage",58.1590909090909,88,3.33179170202213,58,6,"null",-1
"dsRNA viruses",51.8863636363636,88,4.00698188993271,52,6,"null",-1
"ssDNA viruses",55.3977272727273,88,3.47582710814051,55.5,6,"null",-1
"ssRNA viruses",51.125,88,4.11281289205544,51,6,"null",-1
"dsDNA viruses, no RNA stage",57.1704545454545,88,3.55004157627942,57,7,"null",-1
"dsRNA viruses",51.6818181818182,88,3.77391365063169,52,7,"null",-1
"ssDNA viruses",55.1590909090909,88,3.41358463841086,55,7,"null",-1
"ssRNA viruses",50.9090909090909,88,3.97589392431283,51,7,"null",-1
"dsDNA viruses, no RNA stage",57.5795454545455,88,3.4631777013335,58,8,"null",-1
"dsRNA viruses",51.9886363636364,88,3.57672655255695,52,8,"null",-1
"ssDNA viruses",56.0113636363636,88,3.53470256981451,56,8,"null",-1
"ssRNA viruses",50.9090909090909,88,3.88819718185355,51,8,"null",-1
"dsDNA viruses, no RNA stage",57.5454545454545,88,3.31804225240046,58,9,"null",-1
"dsRNA viruses",52.1590909090909,88,3.92717137722856,52,9,"null",-1
"ssDNA viruses",55.7159090909091,88,3.11816650973695,56,9,"null",-1
"ssRNA viruses",51.3522727272727,88,3.55268968117705,51,9,"null",-1
"dsDNA viruses, no RNA stage",57.4318181818182,88,3.25821844890963,57.5,10,"null",-1
"dsRNA viruses",51.4659090909091,88,3.76599687963063,52,10,"null",-1
"ssDNA viruses",55.8636363636364,88,3.11902511361357,56,10,"null",-1
"ssRNA viruses",51.0454545454545,88,4.19608216532279,51,10,"null",-1
"dsDNA viruses, no RNA stage",53.7386363636364,88,5.71043472826622,54,-1,"observed",1
"dsRNA viruses",48.9772727272727,88,4.28570806587597,49,-1,"observed",1
"ssDNA viruses",54.7840909090909,88,4.1201742615651,55,-1,"observed",1
"ssRNA viruses",47.2954545454545,88,4.79741091789639,46,-1,"observed",1
"dsDNA viruses, no RNA stage",54.9318181818182,88,5.46839499146268,56,-1,"observed",2
"dsRNA viruses",49.1363636363636,88,4.09985090332162,49,-1,"observed",2
"ssDNA viruses",54.6931818181818,88,4.18908805412143,54,-1,"observed",2
"ssRNA viruses",44.8068181818182,88,5.88365738656019,44.5,-1,"observed",2
"dsDNA viruses, no RNA stage",53.2386363636364,88,6.78570898248549,53,-1,"observed",3
"dsRNA viruses",49.1590909090909,88,4.14087103846012,49,-1,"observed",3
"ssDNA viruses",54.625,88,4.21903867679852,54.5,-1,"observed",3
"ssRNA viruses",44.6931818181818,88,5.01344847602273,45,-1,"observed",3
"dsDNA viruses, no RNA stage",54.8409090909091,88,5.40941359907832,55,-1,"observed",4
"dsRNA viruses",49.8295454545455,88,4.26755088963345,50,-1,"observed",4
"ssDNA viruses",55.3636363636364,88,3.12270814600072,56,-1,"observed",4
"ssRNA viruses",45.2159090909091,88,5.21591037146295,45,-1,"observed",4
"dsDNA viruses, no RNA stage",52.6590909090909,88,8.17465435824035,54.5,-1,"observed",5
"dsRNA viruses",48.9886363636364,88,4.37467717871534,49,-1,"observed",5
"ssDNA viruses",55.4659090909091,88,3.74457113127228,55,-1,"observed",5
"ssRNA viruses",44.7954545454545,88,5.78773791181332,44,-1,"observed",5
"dsDNA viruses, no RNA stage",55.0568181818182,88,6.31429313586585,56,-1,"observed",6
"dsRNA viruses",49.9772727272727,88,4.05983203527559,50,-1,"observed",6
"ssDNA viruses",54.875,88,4.33592981450598,56,-1,"observed",6
"ssRNA viruses",44.2045454545455,88,5.37589145969446,43,-1,"observed",6
"dsDNA viruses, no RNA stage",55.0454545454545,88,7.2427674442014,56,-1,"observed",7
"dsRNA viruses",49.5795454545455,88,4.20924431721991,49,-1,"observed",7
"ssDNA viruses",54.8181818181818,88,3.88792842794399,55,-1,"observed",7
"ssRNA viruses",42.3863636363636,88,5.0524418090726,42,-1,"observed",7
"dsDNA viruses, no RNA stage",53.8409090909091,88,8.51892600704335,55.5,-1,"observed",8
"dsRNA viruses",48.3863636363636,88,4.15623563706949,48,-1,"observed",8
"ssDNA viruses",53.6363636363636,88,3.84522937205571,54,-1,"observed",8
"ssRNA viruses",46.6477272727273,88,4.46194579668792,47,-1,"observed",8
"dsDNA viruses, no RNA stage",55.4431818181818,88,5.37738550014195,56.5,-1,"observed",9
"dsRNA viruses",49.8295454545455,88,4.0206981463568,50,-1,"observed",9
"ssDNA viruses",54.9545454545455,88,3.50339438328126,55,-1,"observed",9
"ssRNA viruses",45.2386363636364,88,5.99423922330838,45.5,-1,"observed",9
"dsDNA viruses, no RNA stage",53.8977272727273,88,6.1120566223367,55,-1,"observed",10
"dsRNA viruses",49.0909090909091,88,4.27673837381682,49,-1,"observed",10
"ssDNA viruses",53.8636363636364,88,4.3554215605033,54,-1,"observed",10
"ssRNA viruses",46.3636363636364,88,5.39301766160956,46,-1,"observed",10
