"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"Proteobacteria",53.943661971831,213,3.61816952030316,54,9,"null",-1
"Actinobacteria",52.2300469483568,213,4.05372394570402,52,10,"null",-1
"Bacteroidetes/Chlorobi group",55.3896713615023,213,3.70024047981593,56,10,"null",-1
"Firmicutes",54.6760563380282,213,3.66179142628867,54,10,"null",-1
"Proteobacteria",54.2676056338028,213,3.5539948814435,54,10,"null",-1
"Actinobacteria",51.7183098591549,213,3.95439723691336,52,1,"null",-1
"Bacteroidetes/Chlorobi group",55.0516431924883,213,3.58220966175448,55,1,"null",-1
"Firmicutes",54.131455399061,213,3.4438345571075,54,1,"null",-1
"Proteobacteria",55.0422535211268,213,3.82063644203637,55,1,"null",-1
"Actinobacteria",51.4084507042254,213,3.71347926461664,52,2,"null",-1
"Bacteroidetes/Chlorobi group",54.943661971831,213,3.56034497458156,55,2,"null",-1
"Firmicutes",54.0657276995305,213,3.75366475783093,55,2,"null",-1
"Proteobacteria",54.6431924882629,213,3.6722330291419,55,2,"null",-1
"Actinobacteria",51.7793427230047,213,3.73195602765684,52,3,"null",-1
"Bacteroidetes/Chlorobi group",54.9483568075117,213,3.4630338461034,55,3,"null",-1
"Firmicutes",54.131455399061,213,3.50358256593882,54,3,"null",-1
"Proteobacteria",54.3286384976526,213,3.71699012514127,54,3,"null",-1
"Actinobacteria",51.8826291079812,213,3.67042342918717,52,4,"null",-1
"Bacteroidetes/Chlorobi group",55.4788732394366,213,3.73228831722746,56,4,"null",-1
"Firmicutes",54.6291079812207,213,3.63661900471508,54,4,"null",-1
"Proteobacteria",55.112676056338,213,3.45271002028669,55,4,"null",-1
"Actinobacteria",51.5070422535211,213,4.17722906070097,52,5,"null",-1
"Bacteroidetes/Chlorobi group",55.0798122065728,213,3.50312743864104,55,5,"null",-1
"Firmicutes",54.5258215962441,213,3.82710540232103,54,5,"null",-1
"Proteobacteria",55.2159624413146,213,3.66527929365137,55,5,"null",-1
"Actinobacteria",51.5399061032864,213,3.84910599649761,52,6,"null",-1
"Bacteroidetes/Chlorobi group",55.1408450704225,213,3.61324518845889,55,6,"null",-1
"Firmicutes",54.4788732394366,213,3.30462435393925,54,6,"null",-1
"Proteobacteria",54.7417840375587,213,3.63084150160042,55,6,"null",-1
"Actinobacteria",51.4507042253521,213,4.20508025766756,52,7,"null",-1
"Bacteroidetes/Chlorobi group",54.962441314554,213,3.6495667425184,55,7,"null",-1
"Firmicutes",54.2723004694836,213,3.93592942487465,54,7,"null",-1
"Proteobacteria",54.6103286384977,213,3.90129228528969,54,7,"null",-1
"Actinobacteria",51.7323943661972,213,3.7301338428066,51,8,"null",-1
"Bacteroidetes/Chlorobi group",55.2863849765258,213,3.33048421066803,55,8,"null",-1
"Firmicutes",54.81220657277,213,3.74070436745188,55,8,"null",-1
"Proteobacteria",54.943661971831,213,3.4853628865924,55,8,"null",-1
"Actinobacteria",51.4929577464789,213,4.12381454470853,52,9,"null",-1
"Bacteroidetes/Chlorobi group",55.1549295774648,213,3.86315891610156,55,9,"null",-1
"Firmicutes",54.4319248826291,213,3.78319453636621,54,9,"null",-1
"Proteobacteria",55.0469483568075,213,3.69569517321953,55,9,"null",-1
"Actinobacteria",51.5774647887324,213,3.98699053703246,52,10,"null",-1
"Bacteroidetes/Chlorobi group",55.1549295774648,213,3.4640249001946,55,10,"null",-1
"Firmicutes",54.3521126760563,213,3.71292461474663,54,10,"null",-1
"Proteobacteria",54.8638497652582,213,3.84428738347656,55,10,"null",-1
"Actinobacteria",17.3474178403756,213,14.0997609841598,13,-1,"observed",1
"Bacteroidetes/Chlorobi group",40.0046948356808,213,11.2524620587163,39,-1,"observed",1
"Firmicutes",32.8075117370892,213,12.910634051414,28,-1,"observed",1
"Proteobacteria",41.2910798122066,213,13.1518620985279,39,-1,"observed",1
"Actinobacteria",19.1455399061033,213,12.8361385965692,15,-1,"observed",2
"Bacteroidetes/Chlorobi group",39.6338028169014,213,10.8182752042503,38,-1,"observed",2
"Firmicutes",35.0704225352113,213,13.4139366525541,31,-1,"observed",2
"Proteobacteria",43.3896713615023,213,10.2609024569533,43,-1,"observed",2
"Actinobacteria",13.8638497652582,213,11.7302728102861,10,-1,"observed",3
"Bacteroidetes/Chlorobi group",41.4084507042254,213,10.0942410231599,40,-1,"observed",3
"Firmicutes",32.4413145539906,213,13.201364357721,29,-1,"observed",3
"Proteobacteria",39.3661971830986,213,14.040614373303,39,-1,"observed",3
"Actinobacteria",16.6291079812207,213,11.0055088115248,14,-1,"observed",4
"Bacteroidetes/Chlorobi group",39.8920187793427,213,10.8398540580418,39,-1,"observed",4
"Firmicutes",32.8403755868545,213,15.4810554906167,27,-1,"observed",4
"Proteobacteria",38.8356807511737,213,13.3295049424503,40,-1,"observed",4
"Actinobacteria",14.1408450704225,213,12.4126712965602,11,-1,"observed",5
"Bacteroidetes/Chlorobi group",40.2488262910798,213,10.1139293557022,38,-1,"observed",5
"Firmicutes",32.4553990610329,213,13.5957169814961,28,-1,"observed",5
"Proteobacteria",44.8920187793427,213,12.1563160910412,46,-1,"observed",5
"Actinobacteria",14.5211267605634,213,12.6205797286292,11,-1,"observed",6
"Bacteroidetes/Chlorobi group",41.2347417840376,213,10.3062224542919,40,-1,"observed",6
"Firmicutes",34.9201877934272,213,13.5729411713173,31,-1,"observed",6
"Proteobacteria",43.0422535211268,213,12.5511443735767,42,-1,"observed",6
"Actinobacteria",15.5774647887324,213,13.8386885610435,11,-1,"observed",7
"Bacteroidetes/Chlorobi group",41.0093896713615,213,10.35000255689,40,-1,"observed",7
"Firmicutes",33.7230046948357,213,14.0659929250288,28,-1,"observed",7
"Proteobacteria",41.4553990610329,213,13.7258924669592,40,-1,"observed",7
"Actinobacteria",13.1596244131455,213,11.4109705509598,10,-1,"observed",8
"Bacteroidetes/Chlorobi group",40.8544600938967,213,10.8971366030626,39,-1,"observed",8
"Firmicutes",29.7652582159624,213,14.1211508214675,25,-1,"observed",8
"Proteobacteria",41.4976525821596,213,14.505894837261,40,-1,"observed",8
"Actinobacteria",15.8779342723005,213,11.7991897489408,13,-1,"observed",9
"Bacteroidetes/Chlorobi group",41.3896713615023,213,10.5965144850139,40,-1,"observed",9
"Firmicutes",32.8967136150235,213,13.3218021932857,28,-1,"observed",9
"Proteobacteria",41.4835680751174,213,13.4559365604265,42,-1,"observed",9
"Actinobacteria",14.9342723004695,213,14.4651630654621,10,-1,"observed",10
"Bacteroidetes/Chlorobi group",41.3708920187793,213,10.470916489261,40,-1,"observed",10
"Firmicutes",31.2300469483568,213,14.2470996220036,27,-1,"observed",10
"Proteobacteria",40.962441314554,213,13.9601352122372,40,-1,"observed",10
